age,monthly_income,monthly_expenses,existing_savings,employment_status,num_dependents,location_type,digital_savviness,has_bank_account,has_ewallet,savings_goal,risk_tolerance,investment_horizon,recommended_product
44,36633.6,30598.35,10658.28,Employed,4,Urban,5,1,1,General Savings,Moderate,Short-term,maya_personal_goals
45,16460.36,14017.17,28136.08,Employed,3,Rural,2,0,1,Education,Conservative,Medium-term,bpi_save_up
40,78326.91,70658.47,70068.0,Employed,5,Urban,3,1,0,Retirement,Conservative,Long-term,bpi_time_deposit
45,13274.42,11569.26,5616.47,Student,1,Metro Manila,5,1,1,Travel,Conservative,Medium-term,maya_personal_goals
36,64304.73,57720.79,47970.36,Employed,5,Metro Manila,3,1,1,Home/Property,Conservative,Long-term,bpi_time_deposit
27,21553.02,18434.31,15578.92,Employed,2,Urban,2,0,0,Emergency Fund,Aggressive,Short-term,gcash_gsave
41,21430.04,20575.05,716.16,Self-employed,3,Rural,3,0,1,Education,Moderate,Medium-term,maya_personal_goals
55,45052.8,37483.16,3173.36,Self-employed,2,Urban,2,0,0,Education,Aggressive,Short-term,gcash_gsave
22,1779.76,1057.07,12513.64,Unemployed,0,Rural,2,0,0,Travel,Moderate,Short-term,gcash_gsave
20,51987.76,44899.25,20958.14,Self-employed,2,Urban,3,0,1,Emergency Fund,Moderate,Short-term,maya_savings
51,34770.33,29323.96,48557.23,Employed,2,Urban,2,1,1,Retirement,Moderate,Medium-term,maya_time_deposit
30,2204.0,1684.88,3704.28,Unemployed,0,Urban,5,0,1,Travel,Conservative,Short-term,gcash_gsave
35,33438.29,26062.53,74161.27,Self-employed,0,Rural,4,0,1,Retirement,Moderate,Long-term,gcash_ginvest
23,6974.04,5609.93,2727.74,Employed,0,Rural,5,0,0,Home/Property,Aggressive,Long-term,gcash_ginvest
37,56752.44,54342.58,16966.12,Employed,3,Urban,3,1,1,Retirement,Moderate,Long-term,gcash_ginvest
25,9784.88,8478.98,15959.97,Employed,2,Rural,3,1,1,Education,Conservative,Medium-term,bpi_save_up
19,3850.16,3034.84,8672.05,Unemployed,0,Urban,4,0,1,Home/Property,Moderate,Long-term,maya_personal_goals
20,7116.47,4822.27,10808.91,Freelancer,0,Rural,1,0,0,Emergency Fund,Conservative,Short-term,gcash_gsave
47,4612.04,3968.66,0.0,Unemployed,3,Rural,2,0,0,Retirement,Conservative,Long-term,gcash_gsave
58,10415.35,8498.28,12726.14,Unemployed,2,Metro Manila,2,0,0,Education,Moderate,Medium-term,bpi_save_up
27,18370.67,15203.28,1759.63,Self-employed,0,Rural,1,0,1,Emergency Fund,Conservative,Medium-term,maya_savings
25,15095.18,11641.82,2166.66,Employed,1,Urban,4,1,1,Emergency Fund,Conservative,Medium-term,gcash_gsave
25,17563.07,15233.45,19394.68,Employed,0,Urban,5,0,1,Emergency Fund,Conservative,Long-term,maya_savings
47,13870.6,12742.7,27748.57,Self-employed,5,Rural,1,1,1,Retirement,Moderate,Long-term,maya_time_deposit
37,13860.55,12283.94,8338.84,Employed,3,Urban,4,1,0,Home/Property,Conservative,Long-term,bpi_save_up
52,74593.95,60336.07,112734.04,Self-employed,4,Urban,4,0,1,General Savings,Conservative,Medium-term,bpi_time_deposit
39,37773.36,33153.79,34164.56,Employed,2,Urban,2,1,1,Home/Property,Conservative,Medium-term,bpi_save_up
49,1862.61,1603.73,8431.28,Unemployed,4,Urban,5,1,0,Retirement,Conservative,Long-term,bpi_time_deposit
47,63995.0,49107.38,141307.1,Self-employed,3,Rural,4,1,0,Emergency Fund,Conservative,Long-term,maya_savings
29,10098.94,6356.83,11737.04,Self-employed,1,Rural,3,1,0,Emergency Fund,Aggressive,Medium-term,gcash_gsave
30,2749.42,2305.78,0.0,Unemployed,1,Rural,5,0,1,Home/Property,Moderate,Long-term,maya_personal_goals
48,25483.29,19248.75,16457.01,Employed,3,Urban,4,0,1,Education,Conservative,Short-term,gcash_gsave
47,17862.26,13903.54,896.95,Employed,5,Metro Manila,2,1,1,Travel,Moderate,Short-term,bpi_savings
23,12384.59,9835.9,29288.67,Employed,0,Metro Manila,5,1,1,Home/Property,Aggressive,Medium-term,gcash_ginvest
35,28568.51,19332.22,31265.6,Employed,1,Urban,4,0,1,Education,Conservative,Medium-term,maya_personal_goals
21,4113.32,3435.06,9736.59,Student,0,Rural,5,0,1,Travel,Conservative,Short-term,gcash_gsave
23,15608.03,14107.18,40259.43,Employed,2,Rural,4,0,1,Emergency Fund,Moderate,Long-term,gcash_gsave
35,38346.1,36111.1,24020.0,Employed,3,Urban,3,1,0,Home/Property,Moderate,Long-term,bpi_save_up
49,630.89,581.67,2345.17,Unemployed,2,Rural,3,0,1,Emergency Fund,Conservative,Short-term,maya_savings
29,35383.19,25065.97,15546.09,Employed,1,Rural,4,1,1,Emergency Fund,Aggressive,Short-term,maya_savings
33,39141.68,31734.16,996.28,Employed,1,Metro Manila,5,1,1,Business Capital,Conservative,Long-term,gcash_ginvest
24,12364.26,10671.13,3466.46,Employed,1,Rural,5,0,1,Travel,Moderate,Long-term,gcash_gsave
30,48443.47,36093.33,92932.15,Employed,2,Urban,4,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave
48,81131.6,74714.93,22943.18,Self-employed,3,Urban,5,0,1,Home/Property,Moderate,Medium-term,maya_time_deposit
26,8311.12,7218.12,7203.09,Unemployed,1,Urban,5,0,1,Education,Aggressive,Short-term,gcash_gsave
29,24304.04,20714.57,23341.52,Employed,3,Urban,5,0,1,Emergency Fund,Conservative,Short-term,gcash_gsave
35,21645.81,19488.47,0.0,Employed,3,Urban,3,0,0,General Savings,Conservative,Medium-term,maya_savings
37,58616.24,56148.94,19633.89,Employed,5,Urban,3,1,1,Travel,Moderate,Medium-term,maya_personal_goals
20,9727.76,6435.97,25140.12,Employed,0,Urban,4,1,0,Emergency Fund,Moderate,Long-term,bpi_save_up
53,69497.75,49803.13,106778.52,Employed,3,Rural,2,0,1,Business Capital,Moderate,Long-term,bpi_time_deposit
33,16826.58,14571.12,68921.77,Self-employed,3,Rural,5,1,0,Emergency Fund,Conservative,Short-term,maya_savings
25,11031.46,9557.27,2304.5,Employed,1,Rural,2,0,0,Emergency Fund,Moderate,Short-term,maya_savings
27,14853.74,12662.58,0.0,Employed,4,Urban,4,1,1,Emergency Fund,Conservative,Short-term,maya_savings
55,11874.0,6741.23,0.0,Self-employed,0,Urban,1,0,0,Emergency Fund,Aggressive,Short-term,gcash_gsave
26,29499.33,23787.48,33035.85,Employed,2,Urban,5,0,0,Emergency Fund,Moderate,Short-term,gcash_gsave
39,35635.92,32586.09,43353.31,Employed,5,Urban,1,0,0,Home/Property,Moderate,Medium-term,maya_personal_goals
57,1473.3,1232.59,2994.25,Unemployed,1,Urban,2,0,1,Home/Property,Conservative,Long-term,bpi_savings
41,16713.31,13826.36,75058.08,Self-employed,3,Rural,3,0,0,General Savings,Conservative,Short-term,gcash_gsave
23,4621.01,4091.72,9049.35,Freelancer,0,Rural,2,0,0,Travel,Moderate,Short-term,gcash_gsave
32,25174.83,18732.21,35686.0,Employed,2,Rural,3,1,0,Travel,Moderate,Short-term,bpi_save_up
24,18731.65,16155.54,24816.56,Employed,1,Urban,5,0,1,Retirement,Conservative,Long-term,bpi_time_deposit
24,15931.68,12183.67,3885.12,Employed,0,Urban,3,0,1,General Savings,Moderate,Medium-term,gcash_gsave
31,9846.72,9501.85,0.0,Employed,3,Rural,5,0,0,Education,Moderate,Medium-term,bpi_save_up
36,30767.92,27494.66,10129.53,Employed,2,Urban,2,0,0,Business Capital,Moderate,Medium-term,maya_time_deposit
28,22349.9,19286.04,8845.06,Employed,1,Urban,3,0,0,Emergency Fund,Aggressive,Medium-term,maya_personal_goals
42,5531.55,4670.7,6932.42,Unemployed,2,Urban,4,0,1,Education,Aggressive,Medium-term,maya_personal_goals
49,34046.44,32790.52,11503.23,Freelancer,3,Urban,3,1,0,Education,Conservative,Long-term,bpi_save_up
23,36404.89,28522.78,64522.17,Employed,0,Metro Manila,4,1,1,Travel,Aggressive,Short-term,gcash_ginvest
23,8227.5,5203.61,19420.66,Self-employed,0,Rural,2,0,0,Business Capital,Conservative,Medium-term,bpi_save_up
60,609.52,529.53,3333.23,Unemployed,1,Rural,3,0,0,Education,Conservative,Long-term,maya_personal_goals
30,39872.95,31000.3,52868.56,Freelancer,2,Urban,3,0,0,Home/Property,Moderate,Long-term,maya_time_deposit
24,15342.96,11740.69,18907.16,Employed,0,Metro Manila,5,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave
41,1206.54,1173.85,0.0,Unemployed,3,Rural,3,0,1,Home/Property,Conservative,Medium-term,bpi_save_up
21,3767.89,2598.92,19337.27,Student,0,Urban,4,0,1,Education,Aggressive,Medium-term,maya_personal_goals
25,31986.73,23176.97,104896.32,Employed,3,Urban,5,0,1,General Savings,Conservative,Short-term,gcash_gsave
47,29737.28,27554.82,24107.42,Self-employed,3,Metro Manila,4,1,1,Business Capital,Conservative,Long-term,maya_time_deposit
22,2940.93,2100.5,8176.0,Student,1,Urban,5,0,1,Education,Aggressive,Medium-term,maya_personal_goals
26,1645.61,1561.31,0.0,Unemployed,3,Rural,5,0,1,Business Capital,Moderate,Medium-term,gcash_gsave
25,6987.78,4445.78,10161.71,Unemployed,2,Rural,2,0,1,Travel,Moderate,Medium-term,maya_personal_goals
39,35702.16,26461.55,157952.74,Employed,2,Urban,4,0,1,Business Capital,Conservative,Medium-term,maya_time_deposit
22,1064.9,882.94,5722.69,Unemployed,1,Urban,3,0,0,Emergency Fund,Conservative,Medium-term,gcash_gsave
37,22146.04,18338.72,0.0,Employed,3,Urban,3,1,1,Business Capital,Conservative,Long-term,maya_savings
35,40135.86,28071.08,118729.37,Employed,2,Metro Manila,1,1,1,Education,Conservative,Long-term,bpi_time_deposit
27,19489.21,15185.83,0.0,Self-employed,2,Rural,5,1,1,General Savings,Conservative,Medium-term,maya_personal_goals
21,3343.68,2612.71,6232.63,Student,1,Rural,4,0,1,Business Capital,Conservative,Short-term,maya_savings
30,26397.35,24518.15,31255.32,Self-employed,4,Urban,2,0,0,Business Capital,Moderate,Short-term,bpi_save_up
27,9152.7,8948.38,0.0,Self-employed,4,Rural,3,0,0,Travel,Moderate,Medium-term,gcash_gsave
46,2243.98,1563.69,2921.75,Unemployed,2,Rural,3,0,1,Education,Conservative,Short-term,maya_savings
29,27062.46,19177.78,16588.49,Employed,1,Rural,4,0,0,Home/Property,Moderate,Medium-term,maya_personal_goals
39,25653.15,21071.86,14496.84,Employed,1,Metro Manila,4,1,1,Home/Property,Aggressive,Long-term,gcash_ginvest
30,2273.5,1696.56,0.0,Unemployed,1,Urban,4,0,1,Travel,Conservative,Long-term,gcash_gsave
26,25277.77,23331.01,14354.16,Employed,3,Rural,4,1,1,General Savings,Aggressive,Short-term,gcash_gsave
32,44658.72,31544.11,131474.7,Self-employed,1,Urban,5,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave
27,14415.72,12087.26,9053.28,Self-employed,2,Rural,4,0,1,Travel,Moderate,Short-term,gcash_gsave
40,16084.88,12716.1,31526.1,Self-employed,3,Rural,4,1,0,Retirement,Moderate,Medium-term,bpi_save_up
20,1355.3,1023.01,0.0,Student,1,Rural,3,0,1,Emergency Fund,Moderate,Long-term,gcash_gsave
47,50072.81,35223.95,22652.01,Employed,1,Urban,2,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave
51,9046.94,7106.65,9537.39,Unemployed,1,Rural,1,0,0,Travel,Moderate,Medium-term,bpi_save_up
47,138827.93,106869.73,99149.19,Employed,2,Urban,2,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave
24,15137.84,10900.23,533.57,Self-employed,0,Rural,5,0,1,General Savings,Moderate,Short-term,gcash_gsave
23,18766.46,17212.63,0.0,Employed,2,Urban,4,1,1,Business Capital,Aggressive,Short-term,gcash_gsave
39,16524.59,11458.01,35858.51,Self-employed,4,Urban,4,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave
28,4428.94,3615.5,9315.92,Self-employed,1,Rural,4,0,0,General Savings,Moderate,Short-term,maya_savings
22,2661.3,2270.78,0.0,Unemployed,1,Urban,4,0,1,Travel,Moderate,Short-term,gcash_gsave
32,90129.36,74101.2,52266.31,Freelancer,1,Urban,3,0,0,Retirement,Moderate,Long-term,gcash_ginvest
27,40162.31,33467.26,16984.46,Self-employed,2,Rural,4,0,1,Home/Property,Conservative,Medium-term,maya_personal_goals
18,5643.47,4529.42,1248.25,Unemployed,0,Urban,4,0,1,General Savings,Moderate,Short-term,gcash_gsave
46,27433.22,25805.78,29657.94,Self-employed,4,Rural,5,0,0,Business Capital,Conservative,Medium-term,bpi_save_up
22,5864.97,4826.36,3386.08,Student,0,Metro Manila,4,0,1,Travel,Conservative,Medium-term,gcash_gsave
42,3931.82,3443.43,21327.98,Self-employed,1,Rural,5,0,0,Home/Property,Conservative,Medium-term,maya_personal_goals
18,3843.32,2921.37,12091.54,Student,0,Rural,4,0,0,Travel,Conservative,Short-term,gcash_gsave
49,2906.42,2686.06,0.0,Unemployed,2,Urban,2,0,0,Travel,Moderate,Short-term,gcash_gsave
37,32035.63,27116.76,44160.03,Employed,3,Metro Manila,4,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave
54,18422.13,13697.98,36523.41,Self-employed,0,Rural,3,1,0,Education,Conservative,Medium-term,bpi_save_up
29,23989.39,18755.91,20783.08,Self-employed,2,Metro Manila,4,1,1,Education,Conservative,Long-term,bpi_time_deposit
24,3422.66,2446.6,4784.23,Student,1,Metro Manila,3,0,1,Travel,Conservative,Short-term,gcash_gsave
46,3185.15,2354.12,14952.78,Unemployed,3,Rural,1,1,0,Emergency Fund,Moderate,Short-term,gcash_gsave
41,21283.3,19969.7,25199.89,Self-employed,4,Urban,2,1,0,Retirement,Moderate,Long-term,bpi_time_deposit
43,33748.74,29087.98,124636.39,Self-employed,1,Urban,3,1,0,Emergency Fund,Moderate,Short-term,bpi_savings
24,6239.69,4392.95,12604.05,Employed,0,Rural,5,0,1,General Savings,Aggressive,Short-term,gcash_gsave
46,37119.65,36364.3,14772.32,Self-employed,5,Metro Manila,3,1,1,Home/Property,Moderate,Long-term,bpi_save_up
38,1784.7,1338.06,6614.65,Unemployed,3,Urban,4,1,1,Travel,Conservative,Long-term,gcash_gsave
32,1975.38,1754.4,0.0,Unemployed,2,Urban,4,0,1,Home/Property,Moderate,Long-term,maya_personal_goals
27,2523.51,2169.76,10120.17,Unemployed,2,Rural,4,0,0,Business Capital,Aggressive,Long-term,gcash_ginvest
32,8408.1,6472.55,20809.32,Employed,1,Rural,2,0,0,Business Capital,Moderate,Medium-term,bpi_save_up
58,1398.4,994.75,3459.4,Unemployed,2,Rural,4,0,1,General Savings,Moderate,Medium-term,gcash_gsave
23,3641.59,2931.62,2150.52,Unemployed,2,Urban,3,0,1,Education,Moderate,Long-term,gcash_gsave
24,12086.44,10005.17,16535.2,Employed,0,Metro Manila,4,0,1,Emergency Fund,Conservative,Short-term,maya_savings
24,59597.09,50292.83,128902.27,Employed,1,Metro Manila,4,0,1,Education,Aggressive,Long-term,gcash_ginvest
27,45317.23,39718.39,17242.99,Freelancer,1,Urban,2,0,1,General Savings,Moderate,Medium-term,bpi_save_up
35,15173.58,12011.79,3952.67,Self-employed,2,Rural,3,0,1,Home/Property,Moderate,Medium-term,maya_personal_goals
24,1230.57,995.81,5972.32,Unemployed,1,Urban,4,0,1,General Savings,Conservative,Long-term,maya_savings
51,39024.23,34729.66,86571.92,Self-employed,3,Urban,3,1,0,Emergency Fund,Conservative,Short-term,bpi_savings
24,7827.29,5369.09,24282.28,Self-employed,1,Metro Manila,4,0,1,Emergency Fund,Aggressive,Long-term,gcash_ginvest
31,4512.11,3925.79,0.0,Freelancer,3,Rural,3,1,0,Home/Property,Conservative,Medium-term,gcash_gsave
25,11963.09,8877.31,0.0,Self-employed,1,Rural,3,0,1,Education,Conservative,Long-term,gcash_gsave
33,2021.2,1544.07,3354.83,Unemployed,2,Rural,4,0,0,Retirement,Conservative,Medium-term,gcash_gsave
61,21152.98,12154.43,48421.96,Self-employed,1,Rural,2,1,0,Retirement,Conservative,Long-term,bpi_time_deposit
22,2831.21,2197.45,6271.28,Student,0,Urban,3,0,1,General Savings,Conservative,Short-term,gcash_gsave
30,51995.61,47295.41,95074.65,Employed,1,Urban,5,0,1,Home/Property,Aggressive,Medium-term,gcash_ginvest
30,13021.69,10745.9,11639.21,Employed,2,Urban,2,1,0,Emergency Fund,Aggressive,Medium-term,gcash_gsave
44,9849.86,9449.16,4150.07,Freelancer,3,Rural,4,0,1,Education,Conservative,Medium-term,gcash_gsave
53,4649.27,3758.95,12659.08,Unemployed,3,Rural,3,0,1,Home/Property,Moderate,Long-term,maya_personal_goals
28,15384.53,13240.51,2640.21,Employed,2,Urban,2,1,0,Business Capital,Moderate,Long-term,bpi_savings
25,10288.57,8692.53,4482.56,Employed,0,Rural,5,1,1,Business Capital,Conservative,Medium-term,gcash_gsave
45,27920.0,25669.29,15065.9,Employed,3,Rural,2,1,1,Education,Moderate,Medium-term,maya_personal_goals
21,1550.1,1081.48,9262.68,Student,0,Rural,5,0,1,Emergency Fund,Conservative,Medium-term,maya_savings
30,2022.76,1652.47,6463.3,Unemployed,1,Rural,3,0,0,Home/Property,Moderate,Medium-term,gcash_gsave
27,10109.35,9078.23,10445.04,Self-employed,3,Rural,4,1,1,Retirement,Aggressive,Medium-term,gcash_ginvest
37,17211.06,15886.29,6702.62,Self-employed,3,Urban,5,0,0,Emergency Fund,Moderate,Medium-term,maya_personal_goals
50,5302.71,3883.53,10256.27,Self-employed,3,Rural,3,0,0,Home/Property,Moderate,Long-term,maya_personal_goals
31,20105.14,15943.94,44827.65,Employed,2,Rural,3,0,0,Emergency Fund,Aggressive,Medium-term,gcash_gsave
47,14573.44,11522.14,0.0,Freelancer,3,Urban,3,0,0,Retirement,Moderate,Long-term,gcash_ginvest
25,14666.86,11711.59,0.0,Self-employed,2,Rural,4,0,1,General Savings,Moderate,Medium-term,gcash_gsave
21,2032.02,1595.93,8330.72,Student,0,Rural,4,0,1,Travel,Conservative,Medium-term,gcash_gsave
29,24736.99,21690.52,9144.08,Freelancer,0,Metro Manila,5,1,1,Home/Property,Conservative,Medium-term,maya_personal_goals
21,2435.72,1713.89,14923.54,Student,0,Rural,5,0,1,General Savings,Aggressive,Long-term,gcash_ginvest
23,17297.2,14029.11,0.0,Freelancer,0,Urban,3,1,1,Emergency Fund,Aggressive,Short-term,maya_personal_goals
54,1759.79,1427.69,0.0,Unemployed,0,Rural,3,0,1,Home/Property,Moderate,Long-term,maya_personal_goals
32,6080.5,5618.74,2239.53,Unemployed,4,Rural,5,0,0,Emergency Fund,Moderate,Short-term,gcash_gsave
53,11831.99,6597.93,85540.86,Self-employed,2,Metro Manila,2,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave
24,21875.72,17071.16,33358.92,Employed,0,Metro Manila,3,1,1,Travel,Aggressive,Short-term,gcash_gsave
25,29628.07,19332.44,103007.79,Self-employed,1,Rural,1,0,1,Emergency Fund,Moderate,Medium-term,maya_personal_goals
22,4886.42,4333.82,0.0,Student,0,Urban,3,0,0,Education,Moderate,Long-term,gcash_gsave
18,15048.15,12464.6,7885.48,Employed,0,Metro Manila,5,1,1,Emergency Fund,Aggressive,Medium-term,maya_personal_goals
44,23865.35,22460.97,7224.49,Employed,3,Urban,3,1,0,Home/Property,Aggressive,Long-term,bpi_save_up
32,16623.04,13503.99,19644.3,Employed,1,Urban,3,1,1,Education,Moderate,Short-term,maya_personal_goals
23,32795.76,21856.5,36309.4,Self-employed,0,Metro Manila,4,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave
45,13761.65,10128.3,8227.21,Self-employed,3,Rural,2,0,1,General Savings,Conservative,Medium-term,maya_savings
29,21301.03,15203.24,7024.9,Employed,2,Rural,4,0,0,Education,Aggressive,Medium-term,bpi_save_up
34,21399.01,18639.85,7322.39,Employed,0,Rural,4,0,0,Retirement,Conservative,Long-term,bpi_time_deposit
25,62121.14,49237.92,18856.64,Freelancer,2,Rural,4,0,1,Education,Aggressive,Medium-term,gcash_ginvest
33,32162.84,25296.32,116910.65,Employed,2,Urban,1,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave
20,9465.76,6746.68,57764.62,Freelancer,0,Urban,5,1,1,Travel,Aggressive,Short-term,maya_savings
38,11320.46,8525.74,877.89,Self-employed,2,Urban,5,0,0,Home/Property,Moderate,Long-term,gcash_gsave
40,17683.42,15204.96,3786.63,Self-employed,2,Rural,3,1,0,Business Capital,Moderate,Medium-term,bpi_save_up
23,12366.31,10574.32,28079.95,Employed,0,Rural,3,1,1,General Savings,Conservative,Short-term,maya_savings
22,869.12,697.82,5601.72,Student,2,Rural,3,0,0,Emergency Fund,Moderate,Short-term,gcash_gsave
28,13121.69,10515.07,46671.57,Employed,1,Rural,3,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave
37,23308.68,18126.33,16347.94,Freelancer,5,Rural,4,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave
29,21073.33,17078.7,17762.16,Employed,1,Urban,5,1,1,Emergency Fund,Moderate,Medium-term,maya_personal_goals
55,53560.91,42947.98,92556.08,Employed,0,Urban,2,1,1,Retirement,Moderate,Long-term,bpi_time_deposit
26,10992.25,10247.64,5045.75,Freelancer,2,Metro Manila,4,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave
32,49468.33,39965.15,8521.51,Self-employed,0,Metro Manila,4,1,1,Home/Property,Moderate,Long-term,gcash_ginvest
34,29610.78,28123.65,12103.19,Employed,3,Rural,2,1,0,Emergency Fund,Conservative,Medium-term,bpi_savings
26,44364.26,39974.42,106989.26,Employed,3,Urban,5,1,1,General Savings,Aggressive,Long-term,gcash_ginvest
27,8597.99,7886.65,1453.8,Freelancer,2,Urban,5,0,1,Home/Property,Conservative,Medium-term,gcash_gsave
56,5093.1,4600.11,10904.36,Unemployed,2,Urban,2,0,0,Business Capital,Conservative,Long-term,bpi_time_deposit
49,27557.68,23884.8,54186.79,Employed,3,Urban,2,0,0,Business Capital,Moderate,Long-term,bpi_time_deposit
55,11355.23,10435.63,0.0,Freelancer,4,Urban,4,0,1,Home/Property,Conservative,Short-term,gcash_gsave
47,31303.33,25658.67,11537.17,Employed,2,Urban,3,0,1,Education,Conservative,Medium-term,bpi_save_up
35,16697.05,12806.32,9539.69,Self-employed,4,Urban,4,0,0,Education,Moderate,Long-term,maya_personal_goals
24,20798.77,16540.36,292.66,Employed,0,Rural,1,0,0,Emergency Fund,Moderate,Short-term,gcash_gsave
25,35542.09,27321.19,60867.23,Employed,4,Urban,3,0,1,Retirement,Moderate,Medium-term,maya_time_deposit
32,10537.83,8865.32,3354.44,Employed,3,Rural,4,0,1,Home/Property,Conservative,Long-term,gcash_gsave
22,1827.54,1480.48,2234.72,Student,2,Rural,4,0,1,Travel,Moderate,Short-term,gcash_gsave
21,2170.01,1820.61,4861.09,Student,0,Rural,3,1,1,Emergency Fund,Aggressive,Short-term,gcash_gsave
39,20389.93,14654.04,8966.16,Self-employed,1,Rural,2,1,0,Home/Property,Moderate,Medium-term,bpi_save_up
24,31839.26,23603.07,15937.64,Employed,0,Urban,4,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave
