age,monthly_income,monthly_expenses,existing_savings,employment_status,num_dependents,location_type,digital_savviness,has_bank_account,has_ewallet,savings_goal,risk_tolerance,investment_horizon,recommended_product,disposable_income,expense_ratio,savings_to_income_ratio,income_per_dependent
28,14035.22,11898.26,6962.19,Employed,0,Urban,3,1,1,General Savings,Conservative,Medium-term,maya_savings,2136.959999999999,0.847682638203163,0.496016021407473,14035.22
41,10659.32,8463.49,5155.38,Unemployed,2,Rural,4,0,0,Business Capital,Moderate,Short-term,gcash_gsave,2195.83,0.7939245726207094,0.4836046197487505,3553.1066666666666
42,18534.43,11899.2,131509.99,Employed,2,Metro Manila,4,1,1,Retirement,Conservative,Long-term,bpi_time_deposit,6635.23,0.6419705396637683,7.095060109207069,6178.143333333333
24,31938.95,27563.93,34851.03,Employed,2,Metro Manila,5,1,1,Home/Property,Conservative,Medium-term,maya_personal_goals,4375.02,0.8629922714343635,1.0911422841926803,10646.316666666668
24,17035.61,14551.82,15217.03,Self-employed,0,Rural,3,1,1,General Savings,Moderate,Long-term,gcash_gsave,2483.790000000001,0.8541499746721912,0.8931958881491094,17035.61
54,20714.27,18881.98,0.0,Employed,3,Urban,1,0,0,Education,Conservative,Medium-term,bpi_save_up,1832.2900000000009,0.9115005500773101,0.0,5178.5675
23,24040.69,16320.02,5623.31,Employed,0,Metro Manila,3,1,1,General Savings,Moderate,Medium-term,maya_personal_goals,7720.669999999998,0.6788216635353006,0.23389828252506378,24040.69
23,5767.69,4388.39,18097.91,Freelancer,0,Urban,2,0,1,Emergency Fund,Moderate,Medium-term,gcash_gsave,1379.2999999999993,0.7607255720102832,3.137265132985132,5767.69
46,473.93,320.44,2158.22,Unemployed,4,Urban,5,0,1,Travel,Conservative,Medium-term,maya_savings,153.49,0.6747099572568589,4.54429073758238,94.786
23,5469.42,4487.86,4578.19,Self-employed,0,Rural,5,0,1,Business Capital,Conservative,Long-term,gcash_gsave,981.5600000000004,0.8203867344737698,0.83689917775966,5469.42
47,15002.17,11235.7,6464.75,Self-employed,1,Rural,1,1,1,Retirement,Conservative,Long-term,bpi_time_deposit,3766.4699999999993,0.7488884015844652,0.4308922714333038,7501.085
19,26566.18,17436.39,26949.76,Employed,0,Urban,4,1,1,Emergency Fund,Conservative,Medium-term,maya_savings,9129.79,0.6563131653415981,1.0144004745705038,26566.18
22,19909.86,12773.38,72574.75,Employed,0,Urban,3,1,1,General Savings,Conservative,Medium-term,bpi_save_up,7136.480000000001,0.6415282915956417,3.6449831900781784,19909.86
56,21139.93,15684.01,58534.08,Self-employed,3,Rural,1,1,0,Retirement,Conservative,Long-term,bpi_savings,5455.92,0.7418789050434395,2.7687561521654915,5284.9825
37,14677.96,12302.83,9697.42,Employed,0,Rural,3,0,0,Emergency Fund,Conservative,Long-term,gcash_gsave,2375.129999999999,0.8381268155237156,0.6606339958689171,14677.96
27,16007.15,10527.81,10270.44,Freelancer,2,Urban,4,1,1,Emergency Fund,Conservative,Short-term,maya_savings,5479.34,0.6576531329354111,0.6415756973791475,5335.716666666666
22,1648.92,1262.33,3792.3,Student,1,Rural,1,0,1,Education,Moderate,Long-term,maya_savings,386.59000000000015,0.7650855799069045,2.298475077579519,824.46
44,13211.28,12270.65,1250.46,Employed,5,Rural,2,0,0,Emergency Fund,Conservative,Short-term,maya_savings,940.630000000001,0.928730695988883,0.09464377079504824,2201.88
41,33813.58,30674.64,34095.81,Employed,4,Metro Manila,4,1,1,Home/Property,Conservative,Medium-term,bpi_save_up,3138.9400000000023,0.9071424219966653,1.0083168266469669,6762.716
18,22714.38,18924.75,9191.96,Self-employed,0,Metro Manila,3,1,1,Travel,Moderate,Short-term,gcash_gsave,3789.630000000001,0.8331249576278275,0.4046579894327103,22714.38
26,20653.13,13451.96,11707.38,Employed,2,Urban,4,1,1,General Savings,Conservative,Short-term,maya_savings,7201.170000000002,0.651296375107545,0.5668299754092764,6884.376666666667
24,8647.53,6542.1,3542.06,Freelancer,1,Rural,5,1,1,Travel,Conservative,Long-term,gcash_gsave,2105.4300000000003,0.7564406899207148,0.40955630610057425,4323.765
29,38925.26,35864.68,1732.45,Employed,2,Urban,2,1,1,Emergency Fund,Aggressive,Short-term,maya_savings,3060.5800000000017,0.9213492382777076,0.0445059453438373,12975.086666666668
43,27831.63,20811.02,12696.09,Employed,4,Urban,4,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave,7020.610000000001,0.74772021185206,0.45615847298656287,5566.326
28,12106.45,10285.11,1541.88,Self-employed,3,Metro Manila,4,0,1,Emergency Fund,Conservative,Medium-term,maya_savings,1821.3400000000001,0.84948606023564,0.1273496896538908,3026.6125
24,17396.09,13200.09,155123.84,Employed,0,Rural,4,1,1,Business Capital,Conservative,Short-term,gcash_gsave,4196.0,0.7587527569265895,8.916654451980188,17396.09
35,33545.96,26364.9,28775.75,Freelancer,1,Urban,3,1,1,Emergency Fund,Aggressive,Short-term,maya_savings,7181.059999999998,0.785910258336374,0.8577751903600207,16772.98
35,26998.63,19466.91,47143.2,Self-employed,4,Rural,4,0,1,Travel,Conservative,Short-term,maya_savings,7531.720000000001,0.7210065471267569,1.7460683720480612,5399.726000000001
33,25570.71,20835.23,61817.74,Self-employed,1,Rural,4,0,0,General Savings,Aggressive,Short-term,maya_savings,4735.48,0.8147765636322326,2.4174269143518363,12785.355
25,36825.46,26953.03,17031.56,Freelancer,0,Metro Manila,3,1,1,Business Capital,Conservative,Long-term,bpi_time_deposit,9872.43,0.7318930464671326,0.4624815961132295,36825.46
27,22382.51,17316.09,1658.0,Freelancer,1,Urban,4,0,1,Emergency Fund,Aggressive,Short-term,gcash_gsave,5066.419999999998,0.7736092328683035,0.07407238632368204,11191.255
36,150421.09,130495.61,38730.46,Employed,4,Metro Manila,4,1,1,Education,Moderate,Short-term,maya_personal_goals,19925.479999999996,0.8675295629784163,0.2574785392225304,30084.218
52,13807.08,11339.03,26637.81,Employed,0,Rural,2,0,0,Education,Moderate,Long-term,maya_personal_goals,2468.0499999999993,0.8211880290380705,1.9291465576676845,13807.08
34,2064.29,1848.18,6784.37,Unemployed,2,Urban,3,0,0,Emergency Fund,Conservative,Short-term,gcash_gsave,216.1099999999999,0.8948767485437881,3.284947876569392,688.0966666666667
27,56770.41,40308.47,47151.82,Employed,0,Metro Manila,4,1,0,Travel,Aggressive,Medium-term,bpi_save_up,16461.940000000002,0.7100135437890304,0.8305557321898469,56770.41
46,47645.94,38798.99,89083.99,Self-employed,1,Metro Manila,3,0,0,Home/Property,Moderate,Long-term,gcash_ginvest,8846.950000000004,0.8143018208514544,1.8696686502847821,23822.97
24,24267.1,17816.84,17397.08,Freelancer,0,Urban,4,1,1,General Savings,Moderate,Short-term,maya_savings,6450.259999999998,0.7341670752963768,0.716870294749074,24267.1
29,18581.94,15452.18,4846.53,Self-employed,0,Rural,4,0,1,Education,Moderate,Short-term,maya_personal_goals,3129.7599999999984,0.8315250439381497,0.26080534081259477,18581.94
38,44471.49,42910.95,7980.82,Freelancer,4,Rural,3,0,1,Home/Property,Conservative,Long-term,bpi_save_up,1560.5400000000009,0.964887506860983,0.17945520927656625,8894.297999999999
33,8195.16,6561.35,19191.19,Freelancer,3,Rural,4,0,1,Emergency Fund,Moderate,Medium-term,maya_personal_goals,1633.8099999999995,0.8005395209463945,2.341485524928747,2048.79
23,43354.03,37247.3,13648.84,Self-employed,1,Urban,5,0,1,General Savings,Conservative,Short-term,maya_savings,6106.729999999996,0.8591229206853277,0.31481560501745703,21677.015
40,73491.27,52902.53,28563.8,Freelancer,1,Metro Manila,5,0,1,Business Capital,Moderate,Medium-term,maya_time_deposit,20588.740000000005,0.7198380183385272,0.38866400507155374,36745.635
20,1433.24,1193.37,7516.16,Student,0,Rural,2,0,0,Education,Moderate,Short-term,gcash_gsave,239.87000000000012,0.8320573962516733,5.240517626059795,1433.24
57,57472.24,45250.05,11213.9,Self-employed,0,Metro Manila,3,1,0,Education,Conservative,Short-term,bpi_savings,12222.189999999995,0.7873238049568809,0.19511515272151003,57472.24
31,16010.3,14312.75,16743.43,Self-employed,1,Rural,4,0,1,Business Capital,Aggressive,Medium-term,gcash_ginvest,1697.5499999999993,0.893915547144829,1.0457258311317632,8005.15
51,21403.74,20091.41,11506.14,Freelancer,2,Urban,4,1,1,General Savings,Conservative,Short-term,maya_savings,1312.3300000000017,0.9386430295345797,0.5375510284170701,7134.580000000001
63,1112.39,883.06,0.0,Unemployed,2,Metro Manila,4,0,1,Emergency Fund,Moderate,Short-term,maya_savings,229.33000000000015,0.793127295916076,0.0,370.7966666666667
39,14704.46,11319.65,38194.33,Employed,0,Rural,4,0,0,Travel,Moderate,Short-term,maya_savings,3384.8099999999995,0.7697583074585902,2.5972890341410606,14704.46
47,37401.92,34054.58,23539.68,Employed,2,Rural,3,1,0,Emergency Fund,Moderate,Short-term,bpi_save_up,3347.3399999999965,0.9104791818392789,0.6293540718211306,12467.306666666665
56,5177.51,4565.56,3887.52,Unemployed,4,Rural,1,0,0,Emergency Fund,Conservative,Medium-term,gcash_gsave,611.9499999999998,0.8816358373354498,0.7507024221252832,1035.502
25,20881.33,17274.77,20520.06,Self-employed,1,Urban,3,1,1,Emergency Fund,Moderate,Short-term,maya_savings,3606.5600000000013,0.8272434158448794,0.9826518400963877,10440.665
39,53787.59,52711.84,0.0,Employed,5,Urban,4,1,1,Home/Property,Aggressive,Medium-term,gcash_ginvest,1075.75,0.9799818139869441,0.0,8964.598333333333
21,6176.2,5342.06,6026.8,Student,2,Urban,3,0,1,Education,Aggressive,Medium-term,gcash_ginvest,834.1399999999994,0.8648028232856311,0.9756523991452438,2058.733333333333
49,3564.82,3445.7,6378.54,Unemployed,3,Rural,2,0,0,Education,Conservative,Medium-term,bpi_save_up,119.12000000000035,0.9663134987183872,1.7888003320414378,891.205
27,2613.24,1682.98,0.0,Student,1,Rural,5,0,0,Emergency Fund,Conservative,Short-term,maya_savings,930.2599999999998,0.6437740987820553,0.0,1306.62
47,40130.92,31160.87,95309.11,Freelancer,4,Urban,5,1,1,Emergency Fund,Moderate,Short-term,maya_time_deposit,8970.05,0.7764609816824114,2.37489534515169,8026.183999999999
29,23919.31,19335.17,16793.41,Employed,0,Rural,1,1,1,General Savings,Moderate,Medium-term,bpi_save_up,4584.140000000003,0.8083160293491178,0.7020565368927074,23919.31
24,2700.43,2153.27,8030.17,Unemployed,0,Rural,5,0,1,Home/Property,Conservative,Medium-term,maya_personal_goals,547.1599999999999,0.797085247443021,2.972562679765902,2700.43
38,39311.1,33539.09,0.0,Self-employed,4,Rural,5,0,1,Retirement,Conservative,Medium-term,maya_savings,5772.010000000002,0.8531492848257914,0.0,7862.219999999999
18,1948.37,1650.56,56.11,Student,0,Urban,4,0,0,Emergency Fund,Moderate,Medium-term,maya_savings,297.80999999999995,0.8467145795821214,0.028783658310120707,1948.37
52,29835.34,23956.51,43742.31,Employed,0,Urban,2,0,0,General Savings,Moderate,Long-term,bpi_save_up,5878.830000000002,0.8029305873307516,1.4660749274207225,29835.34
31,7256.39,6662.83,5969.1,Employed,2,Rural,5,1,0,Business Capital,Moderate,Short-term,maya_savings,593.5600000000004,0.9180752309025696,0.8224857696775287,2418.7966666666666
19,3813.62,2851.4,1325.33,Student,1,Rural,1,0,1,Education,Moderate,Short-term,gcash_gsave,962.2199999999998,0.7474925418521373,0.3474343447053704,1906.81
21,9244.13,6327.43,22689.46,Freelancer,0,Rural,5,0,1,Emergency Fund,Conservative,Medium-term,gcash_gsave,2916.699999999999,0.6844068174271212,2.4542067012578515,9244.13
23,13597.2,11496.7,24132.14,Freelancer,0,Rural,3,1,1,Home/Property,Conservative,Medium-term,bpi_save_up,2100.5,0.845457487020341,1.7746569398891028,13597.2
27,691.0,507.06,7520.15,Unemployed,1,Rural,4,0,0,Emergency Fund,Moderate,Short-term,maya_savings,183.94,0.7327456647398845,10.867268786127168,345.5
21,7756.75,5263.32,1879.87,Student,0,Urban,4,0,1,Emergency Fund,Conservative,Short-term,gcash_gsave,2493.4300000000003,0.6784596049112178,0.2423215494183236,7756.75
49,2261.63,1630.15,7094.59,Unemployed,4,Metro Manila,3,0,1,Retirement,Conservative,Long-term,bpi_time_deposit,631.48,0.7204668903002258,3.13555022252865,452.326
38,67020.19,58804.27,41875.46,Employed,3,Metro Manila,5,1,1,Education,Conservative,Short-term,maya_personal_goals,8215.920000000006,0.8773981780985983,0.6248092580868826,16755.0475
30,23613.36,20529.26,12170.31,Freelancer,2,Urban,3,1,1,Business Capital,Conservative,Long-term,gcash_gsave,3084.100000000002,0.8693549179397619,0.5153775075843681,7871.12
37,25527.11,18206.06,33221.49,Freelancer,0,Urban,4,1,0,General Savings,Conservative,Medium-term,bpi_time_deposit,7321.049999999999,0.7131769645304725,1.3013689615094888,25527.11
49,26191.07,19473.53,101074.57,Freelancer,1,Urban,4,1,0,Education,Conservative,Long-term,bpi_time_deposit,6717.540000000001,0.7434895371003514,3.8589760183139403,13095.535
27,19988.45,15096.3,17365.71,Employed,1,Urban,5,1,1,Business Capital,Conservative,Long-term,gcash_gsave,4892.1500000000015,0.7552133750553416,0.8687437623346315,9994.225
28,59918.78,54484.3,36386.59,Self-employed,1,Urban,5,1,1,Education,Moderate,Medium-term,maya_personal_goals,5434.479999999996,0.9092873838989396,0.6072550666908323,29959.39
27,22167.12,16240.27,13598.39,Freelancer,0,Urban,4,1,1,Travel,Conservative,Short-term,gcash_gsave,5926.8499999999985,0.7325957275583135,0.6134209847294223,22167.12
26,18554.96,15365.56,941.49,Employed,1,Metro Manila,5,1,1,Travel,Aggressive,Short-term,maya_savings,3189.3999999999996,0.8280660229920738,0.050737876132520225,9277.48
42,28910.15,23940.25,99493.62,Freelancer,0,Metro Manila,3,1,1,Home/Property,Moderate,Medium-term,maya_personal_goals,4969.9000000000015,0.8280628753958248,3.441358091947224,28910.15
57,2991.94,2590.62,2290.7,Unemployed,3,Rural,2,0,0,Education,Conservative,Short-term,bpi_savings,401.32000000000016,0.8655769911859241,0.7653678322986761,747.985
19,6031.38,5005.36,7338.23,Student,1,Urban,3,1,0,General Savings,Conservative,Medium-term,bpi_save_up,1026.0200000000004,0.8297487890351735,1.2164734317135193,3015.69
25,15306.39,12462.33,8122.84,Freelancer,2,Urban,3,1,1,Emergency Fund,Aggressive,Medium-term,bpi_save_up,2844.0599999999995,0.8141381385069565,0.5306482685813846,5102.13
35,14122.21,10842.23,31360.66,Freelancer,0,Rural,1,0,0,Home/Property,Aggressive,Medium-term,maya_personal_goals,3279.9799999999996,0.767688790296257,2.220505111798239,14122.21
32,16772.87,14236.51,26912.16,Self-employed,3,Rural,4,0,0,General Savings,Conservative,Long-term,gcash_gsave,2536.3599999999988,0.8487313899535409,1.604409715825865,4193.2175
24,29791.51,24673.84,662.13,Employed,2,Urban,4,1,1,General Savings,Moderate,Short-term,gcash_gsave,5117.669999999998,0.828189367059036,0.02222471352699051,9930.503333333332
22,1324.06,791.62,0.0,Student,0,Rural,2,0,0,Education,Conservative,Medium-term,gcash_gsave,532.4399999999999,0.5974220035319155,0.0,1324.06
34,23502.54,21235.71,0.0,Self-employed,2,Rural,2,0,0,Home/Property,Moderate,Long-term,maya_personal_goals,2266.8300000000017,0.9035111306637212,0.0,7834.18
25,14867.27,13526.71,5279.38,Employed,3,Rural,3,1,0,Emergency Fund,Aggressive,Short-term,gcash_gsave,1340.5600000000013,0.9097702691705221,0.3550769524631985,3716.8175
28,18108.53,14817.07,17682.68,Freelancer,2,Urban,5,1,1,General Savings,Aggressive,Short-term,maya_savings,3291.459999999999,0.8181918580990231,0.9764295373761771,6036.176666666666
53,69788.41,60469.39,10745.41,Freelancer,1,Rural,2,0,0,General Savings,Conservative,Short-term,bpi_savings,9319.020000000004,0.8664550968406237,0.15396906206829947,34894.205
24,13687.54,8907.85,38177.87,Freelancer,0,Urban,4,0,1,Retirement,Aggressive,Long-term,gcash_ginvest,4779.6900000000005,0.6507523811889361,2.789038860243678,13687.54
19,28074.39,23957.71,0.0,Employed,0,Urban,2,1,1,Education,Conservative,Short-term,maya_personal_goals,4116.68,0.8533348957930771,0.0,28074.39
58,32232.4,22565.34,10599.64,Employed,1,Rural,2,0,0,Retirement,Aggressive,Long-term,gcash_ginvest,9667.060000000001,0.7000608064926442,0.3288402712714141,16116.2
38,1669.07,1457.74,0.0,Unemployed,5,Urban,4,0,1,Emergency Fund,Moderate,Medium-term,maya_savings,211.32999999999993,0.8728616165789458,0.0,278.17833333333334
32,7452.11,6828.69,687.69,Employed,2,Rural,2,0,0,Home/Property,Aggressive,Long-term,gcash_ginvest,623.4200000000001,0.9162202087450741,0.09226886494362757,2484.0366666666664
48,8910.05,5144.41,25429.2,Unemployed,1,Urban,5,1,1,Business Capital,Conservative,Medium-term,maya_time_deposit,3765.6399999999994,0.5773068269171422,2.8536704428771023,4455.025
63,1134.75,1034.64,1724.27,Unemployed,2,Rural,4,0,1,Home/Property,Aggressive,Medium-term,maya_personal_goals,100.1099999999999,0.910975126568347,1.5181774158045345,378.25
33,8105.42,5153.55,102893.5,Freelancer,2,Urban,5,0,0,Home/Property,Aggressive,Long-term,gcash_ginvest,2951.87,0.6357368604143383,12.692840982825958,2701.806666666667
27,58465.05,48035.95,479003.79,Employed,0,Metro Manila,4,1,1,Business Capital,Moderate,Medium-term,maya_time_deposit,10429.100000000006,0.8216041617314663,8.19285363044023,58465.05
21,1576.75,1188.36,2842.79,Student,0,Rural,5,0,0,Education,Moderate,Medium-term,gcash_gsave,388.3900000000001,0.7531991760418316,1.8018000316906988,1576.75
34,1778.75,1393.84,10598.14,Unemployed,3,Urban,3,1,1,Education,Conservative,Medium-term,maya_personal_goals,384.9100000000001,0.7831661750245821,5.9548475909537855,444.6875
51,171751.41,151286.49,315012.38,Self-employed,2,Metro Manila,4,1,0,Home/Property,Moderate,Long-term,bpi_time_deposit,20464.920000000013,0.8808405657888584,1.834107480646123,57250.47
33,5163.14,4485.17,5046.1,Self-employed,1,Rural,5,0,0,Travel,Conservative,Short-term,maya_savings,677.9700000000003,0.8685221547053332,0.9771423702688153,2581.57
38,19075.55,14959.05,0.0,Employed,1,Urban,3,0,1,Business Capital,Moderate,Long-term,maya_personal_goals,4116.5,0.7841590853692099,0.0,9537.775
38,19369.68,18098.28,20078.53,Employed,3,Rural,2,1,0,Business Capital,Conservative,Long-term,bpi_time_deposit,1271.4000000000015,0.9343130958747963,1.0365423413117143,4842.42
19,3414.21,2324.34,0.0,Student,0,Urban,3,1,0,General Savings,Moderate,Short-term,maya_savings,1089.87,0.6805847956641027,0.0,3414.21
34,3517.94,2466.66,29.84,Student,1,Urban,4,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave,1051.2800000000002,0.7009667684018482,0.00847982631133239,1758.97
32,890.48,617.92,0.0,Unemployed,2,Rural,4,0,0,Education,Moderate,Medium-term,maya_personal_goals,272.56000000000006,0.693139498362274,0.0,296.82666666666665
25,69640.66,55513.17,100086.9,Self-employed,0,Urban,4,1,0,Home/Property,Moderate,Long-term,bpi_time_deposit,14127.490000000005,0.7971258870049909,1.4371699353519143,69640.66
22,2993.89,2336.67,1102.36,Student,0,Rural,5,0,0,Education,Conservative,Medium-term,gcash_gsave,657.2199999999998,0.7802189729839828,0.3680802967721686,2993.89
26,25122.86,20614.09,393.24,Employed,2,Rural,5,1,1,Home/Property,Moderate,Medium-term,maya_personal_goals,4508.77,0.8204985221219988,0.01565205346630653,8374.286666666667
30,21983.56,18708.82,41264.66,Self-employed,0,Urban,5,1,1,Home/Property,Conservative,Long-term,maya_personal_goals,3274.7400000000016,0.85099815506883,1.8769836648993659,21983.56
53,28288.38,24407.96,43926.89,Self-employed,3,Rural,1,1,0,Travel,Conservative,Medium-term,bpi_savings,3880.420000000002,0.862795861910017,1.5527696259161565,7072.095
23,3322.03,2798.82,0.0,Unemployed,0,Rural,4,0,1,Travel,Moderate,Medium-term,maya_savings,523.21,0.8422493928733716,0.0,3322.03
44,15730.91,10289.05,36961.57,Freelancer,3,Urban,5,1,1,Home/Property,Conservative,Short-term,maya_personal_goals,5441.860000000001,0.6540242093935192,2.3494648774370055,3932.7275
42,3615.26,2891.47,953.67,Unemployed,2,Rural,3,0,0,General Savings,Conservative,Short-term,maya_savings,723.7900000000004,0.7995746987218838,0.26371721059879544,1205.0866666666668
21,5452.61,3267.34,9206.36,Student,0,Urban,4,1,1,Travel,Aggressive,Short-term,maya_savings,2185.2699999999995,0.5991150815698226,1.6881221796204717,5452.61
